Result Time,Granularity Period,Object Name,Reliability,"L.Thrp.bits.DL","L.Thrp.bits.DL.LastTTI","L.Thrp.bits.DL.Max","L.Thrp.bits.DL.QCI.1","L.Thrp.bits.DL.QCI.1.Max","L.Thrp.bits.DL.QCI.2","L.Thrp.bits.DL.QCI.2.Max","L.Thrp.bits.DL.QCI.3","L.Thrp.bits.DL.QCI.3.Max","L.Thrp.bits.DL.QCI.4","L.Thrp.bits.DL.QCI.4.Max","L.Thrp.bits.DL.QCI.5","L.Thrp.bits.DL.QCI.5.Max","L.Thrp.bits.DL.QCI.6","L.Thrp.bits.DL.QCI.65","L.Thrp.bits.DL.QCI.66","L.Thrp.bits.DL.QCI.69","L.Thrp.bits.DL.QCI.6.Max","L.Thrp.bits.DL.QCI.7","L.Thrp.bits.DL.QCI.70","L.Thrp.bits.DL.QCI.7.Max","L.Thrp.bits.DL.QCI.8","L.Thrp.bits.DL.QCI.8.Max","L.Thrp.bits.DL.QCI.9","L.Thrp.bits.DL.QCI.9.Max","L.Thrp.bits.UE.UL.LastTTI","L.Thrp.bits.UL","L.Thrp.bits.UL.Max","L.Thrp.bits.UL.QCI.1","L.Thrp.bits.UL.QCI.1.Max","L.Thrp.bits.UL.QCI.2","L.Thrp.bits.UL.QCI.2.Max","L.Thrp.bits.UL.QCI.3","L.Thrp.bits.UL.QCI.3.Max","L.Thrp.bits.UL.QCI.4","L.Thrp.bits.UL.QCI.4.Max","L.Thrp.bits.UL.QCI.5","L.Thrp.bits.UL.QCI.5.Max","L.Thrp.bits.UL.QCI.6","L.Thrp.bits.UL.QCI.65","L.Thrp.bits.UL.QCI.66","L.Thrp.bits.UL.QCI.69","L.Thrp.bits.UL.QCI.6.Max","L.Thrp.bits.UL.QCI.7","L.Thrp.bits.UL.QCI.70","L.Thrp.bits.UL.QCI.7.Max","L.Thrp.bits.UL.QCI.8","L.Thrp.bits.UL.QCI.8.Max","L.Thrp.bits.UL.QCI.9","L.Thrp.bits.UL.QCI.9.Max","L.Thrp.Time.Cell.DL.HighPrecision","L.Thrp.Time.Cell.UL.HighPrecision","L.Thrp.Time.DL","L.Thrp.Time.DL.QCI.1","L.Thrp.Time.DL.QCI.2","L.Thrp.Time.DL.QCI.3","L.Thrp.Time.DL.QCI.4","L.Thrp.Time.DL.QCI.5","L.Thrp.Time.DL.QCI.6","L.Thrp.Time.DL.QCI.65","L.Thrp.Time.DL.QCI.66","L.Thrp.Time.DL.QCI.69","L.Thrp.Time.DL.QCI.7","L.Thrp.Time.DL.QCI.70","L.Thrp.Time.DL.QCI.8","L.Thrp.Time.DL.QCI.9","L.Thrp.Time.DL.RmvLastTTI","L.Thrp.Time.UE.UL.RmvLastTTI","L.Thrp.Time.UL","L.Thrp.Time.UL.QCI.1","L.Thrp.Time.UL.QCI.2","L.Thrp.Time.UL.QCI.3","L.Thrp.Time.UL.QCI.4","L.Thrp.Time.UL.QCI.5","L.Thrp.Time.UL.QCI.6","L.Thrp.Time.UL.QCI.65","L.Thrp.Time.UL.QCI.66","L.Thrp.Time.UL.QCI.69","L.Thrp.Time.UL.QCI.7","L.Thrp.Time.UL.QCI.70","L.Thrp.Time.UL.QCI.8","L.Thrp.Time.UL.QCI.9"
,Minutes,,,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,ms,ms,ms,ms,ms,ms,ms,ms,ms,ms,ms,ms,ms,ms,ms,ms,ms,ms,ms,ms,ms,ms,ms,ms,ms,ms,ms,ms,ms,ms,ms,ms
2022-07-22 02:00+09:00,15,"ZZP036_PAB0047_HV_WAIMON/Cell:eNodeB Function Name=ZZP036_PAB0047_HV_WAIMON, Local Cell ID=22, Cell Name=ZZP036MT1_PAB0047_HV_WAIMON_MT02, eNodeB ID=1041036, Cell FDD TDD indication=CELL_FDD",Reliable,688094592,237714088,4967808,0,0,0,0,416,415,0,0,0,0,0,0,0,0,0,3872,0,3566,688090304,4967808,0,0,19276208,62394944,804247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62394944,804247,0,0,63810,39806,63967,0,0,1,0,0,0,0,0,0,3,0,63963,0,41494,21876,40152,0,0,0,0,0,0,0,0,0,0,0,40152,0
2022-07-22 02:00+09:00,15,"ZZP036_PAB0047_HV_WAIMON/Cell:eNodeB Function Name=ZZP036_PAB0047_HV_WAIMON, Local Cell ID=12, Cell Name=ZZP036MT1_PAB0047_HV_WAIMON_MT01, eNodeB ID=1041036, Cell FDD TDD indication=CELL_FDD",Reliable,950624,847840,110043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950624,110043,0,0,5786152,14199768,119550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14199768,119550,0,0,872,7213,860,0,0,0,0,0,0,0,0,0,0,0,860,0,8,3909,7213,0,0,0,0,0,0,0,0,0,0,0,7213,0
2022-07-22 02:00+09:00,15,"ZZP670_PAB0797_HV_FANSE/Cell:eNodeB Function Name=ZZP670_PAB0797_HV_FANSE, Local Cell ID=22, Cell Name=ZZP670MT1_PAB0797_HV_FANSE_MT02, eNodeB ID=1041670, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-22 02:00+09:00,15,"ZZP670_PAB0797_HV_FANSE/Cell:eNodeB Function Name=ZZP670_PAB0797_HV_FANSE, Local Cell ID=12, Cell Name=ZZP670MT1_PAB0797_HV_FANSE_MT01, eNodeB ID=1041670, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-22 02:00+09:00,15,"ZZP763_PAB0413_HV_YERENUSI/Cell:eNodeB Function Name=ZZP763_PAB0413_HV_YERENUSI, Local Cell ID=22, Cell Name=ZZP763MT1_PAB0413_HV_YERENUSI_MT02, eNodeB ID=1041763, Cell FDD TDD indication=CELL_FDD",Reliable,316463888,144130496,6018184,0,0,0,0,0,0,0,0,0,0,316463888,0,0,0,6018184,0,0,0,0,0,0,0,4437024,13353560,316654,0,0,0,0,0,0,0,0,0,0,13353560,0,0,0,316654,0,0,0,0,0,0,0,30455,21397,23487,0,0,0,0,0,23487,0,0,0,0,0,0,0,12907,9341,21397,0,0,0,0,0,21397,0,0,0,0,0,0,0
2022-07-22 02:00+09:00,15,"ZZP763_PAB0413_HV_YERENUSI/Cell:eNodeB Function Name=ZZP763_PAB0413_HV_YERENUSI, Local Cell ID=12, Cell Name=ZZP763MT1_PAB0413_HV_YERENUSI_MT01, eNodeB ID=1041763, Cell FDD TDD indication=CELL_FDD",Reliable,1517160664,560259128,5179783,0,0,0,0,0,0,0,0,9152,1412,549952848,0,0,0,3615751,10210648,0,852127,956988016,4937558,0,0,142836096,405919024,1054985,0,0,0,0,0,0,0,0,0,0,318388200,0,0,0,986778,11335432,0,133413,76195392,562377,0,0,190452,214188,183093,0,0,0,0,12,66839,0,0,0,1824,0,114418,0,116035,141842,231153,0,0,0,0,0,157394,0,0,0,6149,0,67610,0
2022-07-22 02:00+09:00,15,"ZZP273_PAB0736_HV_NAFASSI/Cell:eNodeB Function Name=ZZP273_PAB0736_HV_NAFASSI, Local Cell ID=22, Cell Name=ZZP273MT1_PAB0736_HV_NAFASSI_MT02, eNodeB ID=1041273, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-22 02:00+09:00,15,"ZZP273_PAB0736_HV_NAFASSI/Cell:eNodeB Function Name=ZZP273_PAB0736_HV_NAFASSI, Local Cell ID=12, Cell Name=ZZP273MT1_PAB0736_HV_NAFASSI_MT01, eNodeB ID=1041273, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-22 02:00+09:00,15,"ZZP760_PAB0916_HV_TUANAIKIN/Cell:eNodeB Function Name=ZZP760_PAB0916_HV_TUANAIKIN, Local Cell ID=22, Cell Name=ZZP760MT1_PAB0916_HV_TUANAIKIN_MT02, eNodeB ID=1041760, Cell FDD TDD indication=CELL_FDD",Reliable,1973556736,597090328,3312963,0,0,0,0,21240,10880,0,0,9600,9580,119774912,0,0,0,935297,859440,0,76123,1852891544,3275630,0,0,116808152,426678296,1844701,0,0,0,0,0,0,0,0,19952,17021,66706944,0,0,0,433269,9868352,0,223912,350083048,1803688,0,0,398812,494548,459326,0,0,28,0,7,43794,0,0,0,644,0,414853,0,400578,483316,648462,0,0,0,0,14,49186,0,0,0,4376,0,594886,0
2022-07-22 02:00+09:00,15,"ZZP760_PAB0916_HV_TUANAIKIN/Cell:eNodeB Function Name=ZZP760_PAB0916_HV_TUANAIKIN, Local Cell ID=12, Cell Name=ZZP760MT1_PAB0916_HV_TUANAIKIN_MT01, eNodeB ID=1041760, Cell FDD TDD indication=CELL_FDD",Reliable,628590168,184775248,2140721,0,0,0,0,0,0,0,0,60984,17500,203319600,0,0,0,1392449,1644616,0,157860,375482072,1688899,48082896,494650,39235552,216258984,1031176,0,0,0,0,0,0,0,0,61296,17740,99496328,0,0,0,812830,944848,0,272489,88876192,465807,26880320,735768,227208,442831,284195,0,0,0,0,23,105756,0,0,0,633,0,166534,11249,243335,511478,578523,0,0,0,0,257,261376,0,0,0,680,0,297927,18283
2022-07-22 02:00+09:00,15,"ZZP734_PAB0216_HV_UDAGAGA/Cell:eNodeB Function Name=ZZP734_PAB0216_HV_UDAGAGA, Local Cell ID=22, Cell Name=ZZP734MT1_PAB0216_HV_UDAGAGA_MT02, eNodeB ID=1041734, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-22 02:00+09:00,15,"ZZP734_PAB0216_HV_UDAGAGA/Cell:eNodeB Function Name=ZZP734_PAB0216_HV_UDAGAGA, Local Cell ID=12, Cell Name=ZZP734MT1_PAB0216_HV_UDAGAGA_MT01, eNodeB ID=1041734, Cell FDD TDD indication=CELL_FDD",Reliable,142440,142440,8447,0,0,0,0,0,0,0,0,0,0,125968,0,0,0,8447,0,0,0,16472,8141,0,0,538376,809616,56433,0,0,0,0,0,0,0,0,0,0,616000,0,0,0,56433,0,0,0,193616,33036,0,0,116,510,114,0,0,0,0,0,96,0,0,0,0,0,18,0,0,190,510,0,0,0,0,0,408,0,0,0,0,0,102,0
2022-07-22 02:00+09:00,15,"ZZP685_PAB0246_HV_KALISADE/Cell:eNodeB Function Name=ZZP685_PAB0246_HV_KALISADE, Local Cell ID=22, Cell Name=ZZP685MT1_PAB0246_HV_KALISADE_MT02, eNodeB ID=1041685, Cell FDD TDD indication=CELL_FDD",Reliable,172156744,91216720,2188878,0,0,0,0,0,0,0,0,0,0,745616,0,0,0,42211,0,0,0,171411128,2188878,0,0,14474344,44258648,287068,0,0,0,0,0,0,0,0,0,0,698808,0,0,0,72232,0,0,0,43559840,287068,0,0,21307,87619,17973,0,0,0,0,0,1092,0,0,0,0,0,16881,0,9180,72053,91193,0,0,0,0,0,9249,0,0,0,0,0,81944,0
2022-07-22 02:00+09:00,15,"ZZP685_PAB0246_HV_KALISADE/Cell:eNodeB Function Name=ZZP685_PAB0246_HV_KALISADE, Local Cell ID=12, Cell Name=ZZP685MT1_PAB0246_HV_KALISADE_MT01, eNodeB ID=1041685, Cell FDD TDD indication=CELL_FDD",Reliable,2458327456,953999824,3613587,0,0,0,0,57040,16734,0,0,615088,25510,807461232,0,0,0,2258104,24592088,0,238642,1277793512,2881277,347808496,1546175,266647680,779589232,1868013,0,0,0,0,0,0,0,0,505544,20790,229749088,0,0,0,766257,5697872,0,939241,493701296,1044610,49935432,207277,292558,487403,409703,0,0,34,0,318,149262,0,0,0,4553,0,218312,37224,297403,455954,698697,0,0,0,0,1650,233775,0,0,0,8696,0,424789,29787
2022-07-22 02:00+09:00,15,"ZZP693_PAB0296_HV_SAUPAPIR/Cell:eNodeB Function Name=ZZP693_PAB0296_HV_SAUPAPIR, Local Cell ID=22, Cell Name=ZZP693MT1_PAB0296_HV_SAUPAPIR_MT02, eNodeB ID=1041693, Cell FDD TDD indication=CELL_FDD",Reliable,1693905424,878588632,4607437,0,0,0,0,0,0,0,0,0,0,150174280,0,0,0,2540400,691936,0,56393,1543039208,4606377,0,0,37261056,136740152,2168728,0,0,0,0,0,0,0,0,0,0,11809536,0,0,0,207927,0,0,0,124930616,2168728,0,0,157352,111779,126112,0,0,0,0,0,11758,0,0,0,190,0,114164,0,57526,53990,114375,0,0,0,0,0,7789,0,0,0,0,0,106586,0
2022-07-22 02:00+09:00,15,"ZZP693_PAB0296_HV_SAUPAPIR/Cell:eNodeB Function Name=ZZP693_PAB0296_HV_SAUPAPIR, Local Cell ID=12, Cell Name=ZZP693MT1_PAB0296_HV_SAUPAPIR_MT01, eNodeB ID=1041693, Cell FDD TDD indication=CELL_FDD",Reliable,520024,346080,81004,0,0,0,0,0,0,0,0,0,0,520024,0,0,0,81004,0,0,0,0,0,0,0,129208,402568,96071,0,0,0,0,0,0,0,0,0,0,402568,0,0,0,96071,0,0,0,0,0,0,0,305,615,289,0,0,0,0,0,289,0,0,0,0,0,0,0,21,245,615,0,0,0,0,0,615,0,0,0,0,0,0,0
2022-07-22 02:00+09:00,15,"ZZP735_PAB0218_HV_ADONA/Cell:eNodeB Function Name=ZZP735_PAB0218_HV_ADONA, Local Cell ID=22, Cell Name=ZZP735MT1_PAB0218_HV_ADONA_MT02, eNodeB ID=1041735, Cell FDD TDD indication=CELL_FDD",Reliable,353096,139816,62706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353096,62706,0,0,30592,68096,7688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68096,7688,0,0,59,106,50,0,0,0,0,0,0,0,0,0,0,0,50,0,18,45,106,0,0,0,0,0,0,0,0,0,0,0,106,0
2022-07-22 02:00+09:00,15,"ZZP735_PAB0218_HV_ADONA/Cell:eNodeB Function Name=ZZP735_PAB0218_HV_ADONA, Local Cell ID=12, Cell Name=ZZP735MT1_PAB0218_HV_ADONA_MT01, eNodeB ID=1041735, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-22 02:00+09:00,15,"ZZP692_PAB0294_HV_SAUKABU/Cell:eNodeB Function Name=ZZP692_PAB0294_HV_SAUKABU, Local Cell ID=22, Cell Name=ZZP692MT1_PAB0294_HV_SAUKABU_MT02, eNodeB ID=1041692, Cell FDD TDD indication=CELL_FDD",Reliable,44387648,26214248,2255934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44387648,2255934,0,0,15303608,34280072,331742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,15,34280040,331742,0,0,7698,21750,6776,0,0,0,0,0,0,0,0,0,0,0,6776,0,1215,10725,21915,0,0,0,0,0,0,0,0,0,2,0,21913,0
2022-07-22 02:00+09:00,15,"ZZP692_PAB0294_HV_SAUKABU/Cell:eNodeB Function Name=ZZP692_PAB0294_HV_SAUKABU, Local Cell ID=12, Cell Name=ZZP692MT1_PAB0294_HV_SAUKABU_MT01, eNodeB ID=1041692, Cell FDD TDD indication=CELL_FDD",Reliable,1511416,1248192,120730,0,0,0,0,0,0,0,0,0,0,226384,0,0,0,13612,0,0,0,1285032,120730,0,0,6843920,19316080,165581,0,0,0,0,0,0,0,0,0,0,8281840,0,0,0,122189,0,0,0,11034240,140008,0,0,1090,11347,1062,0,0,0,0,0,345,0,0,0,0,0,717,0,24,6368,11403,0,0,0,0,0,6493,0,0,0,0,0,4910,0
2022-07-22 02:00+09:00,15,"ZZP703_PAB1102_HV_WAIGAMA/Cell:eNodeB Function Name=ZZP703_PAB1102_HV_WAIGAMA, Local Cell ID=22, Cell Name=ZZP703MT1_PAB1102_HV_WAIGAMA_MT02, eNodeB ID=1041703, Cell FDD TDD indication=CELL_FDD",Reliable,409411712,248887200,2433277,0,0,0,0,0,0,0,0,0,0,1465328,0,0,0,94227,1248,0,831,407945136,2433277,0,0,43515312,117583560,911458,0,0,0,0,0,0,0,0,0,0,3393616,0,0,0,116015,48,0,16,114189896,910784,0,0,56446,89878,48025,0,0,0,0,0,779,0,0,0,5,0,47241,0,18121,40274,93741,0,0,0,0,0,2695,0,0,0,3,0,91043,0
2022-07-22 02:00+09:00,15,"ZZP703_PAB1102_HV_WAIGAMA/Cell:eNodeB Function Name=ZZP703_PAB1102_HV_WAIGAMA, Local Cell ID=12, Cell Name=ZZP703MT1_PAB1102_HV_WAIGAMA_MT01, eNodeB ID=1041703, Cell FDD TDD indication=CELL_FDD",Reliable,2626205040,1192751928,6343859,0,0,0,0,12896,3544,0,0,56552,16734,728828656,0,0,0,4287220,914792,0,86445,1870761904,4976147,25630240,917820,195893328,789133336,3701013,0,0,0,0,0,0,0,0,59864,17740,168804040,0,0,0,822729,208,0,16,615820968,3571712,4448256,171704,355514,454856,440196,0,0,14,0,20,115478,0,0,0,265,0,318779,5640,290936,435253,636159,0,0,0,0,256,165070,0,0,0,14,0,465803,5016
2022-07-22 02:00+09:00,15,"ZZP663_PAB0778_HV_ARUS/Cell:eNodeB Function Name=ZZP663_PAB0778_HV_ARUS, Local Cell ID=22, Cell Name=ZZP663MT1_PAB0778_HV_ARUS_MT02, eNodeB ID=1041663, Cell FDD TDD indication=CELL_FDD",Reliable,2236048,1590728,172883,0,0,0,0,0,0,0,0,0,0,386144,0,0,0,49935,99144,0,50770,1750760,172883,0,0,14871248,35351936,170088,0,0,0,0,0,0,0,0,0,0,3577064,0,0,0,98947,32,0,15,31774840,128534,0,0,2176,22544,2097,0,0,0,0,0,274,0,0,0,55,0,1768,0,245,11273,22660,0,0,0,0,0,1863,0,0,0,4,0,20793,0
2022-07-22 02:00+09:00,15,"ZZP663_PAB0778_HV_ARUS/Cell:eNodeB Function Name=ZZP663_PAB0778_HV_ARUS, Local Cell ID=12, Cell Name=ZZP663MT1_PAB0778_HV_ARUS_MT01, eNodeB ID=1041663, Cell FDD TDD indication=CELL_FDD",Reliable,731353048,143341704,5973124,0,0,0,0,6480,1357,0,0,0,0,53629664,0,0,0,2253045,1258264,0,448590,676458640,5971333,0,0,35510120,92112096,908480,0,0,0,0,0,0,0,0,0,0,29084088,0,0,0,207672,10003296,0,77860,53024712,902377,0,0,101764,88039,92479,0,0,13,0,0,13879,0,0,0,497,0,78090,0,74137,46564,90727,0,0,0,0,0,30833,0,0,0,4398,0,55496,0
2022-07-22 02:00+09:00,15,"ZZP691_PAB0282_HV_SAUANDAREK/Cell:eNodeB Function Name=ZZP691_PAB0282_HV_SAUANDAREK, Local Cell ID=22, Cell Name=ZZP691MT1_PAB0282_HV_SAUANDAREK_MT02, eNodeB ID=1041691, Cell FDD TDD indication=CELL_FDD",Reliable,187243272,32414672,2939696,0,0,0,0,0,0,0,0,0,0,33944,0,0,0,11385,1560,0,1141,187207768,2939696,0,0,10520936,22352104,389588,0,0,0,0,0,0,0,0,0,0,35040,0,0,0,19640,0,0,0,22317064,389588,0,0,76376,20162,101798,0,0,0,0,0,87,0,0,0,2,0,101709,0,95606,7841,20242,0,0,0,0,0,336,0,0,0,0,0,19906,0
2022-07-22 02:00+09:00,15,"ZZP691_PAB0282_HV_SAUANDAREK/Cell:eNodeB Function Name=ZZP691_PAB0282_HV_SAUANDAREK, Local Cell ID=12, Cell Name=ZZP691MT1_PAB0282_HV_SAUANDAREK_MT01, eNodeB ID=1041691, Cell FDD TDD indication=CELL_FDD",Reliable,483423352,132256520,3753077,0,0,0,0,0,0,0,0,0,0,78144,0,0,0,4730,0,0,0,483341688,3753077,3520,702,11673824,28075584,487148,0,0,0,0,0,0,0,0,0,0,1058696,0,0,0,84271,16,0,15,27016872,487148,0,0,46051,24529,33983,0,0,0,0,0,123,0,0,0,1,0,33854,5,26920,8699,24692,0,0,0,0,0,554,0,0,0,1,0,24137,0
2022-07-22 02:00+09:00,15,"ZZP027_PAB0020_HV_WENSI/Cell:eNodeB Function Name=ZZP027_PAB0020_HV_WENSI, Local Cell ID=22, Cell Name=ZZP027MT1_PAB0020_HV_WENSI_MT02, eNodeB ID=1041027, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-22 02:00+09:00,15,"ZZP027_PAB0020_HV_WENSI/Cell:eNodeB Function Name=ZZP027_PAB0020_HV_WENSI, Local Cell ID=12, Cell Name=ZZP027MT1_PAB0020_HV_WENSI_MT01, eNodeB ID=1041027, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-22 02:00+09:00,15,"ZZP694_PAB0303_HV_GO/Cell:eNodeB Function Name=ZZP694_PAB0303_HV_GO, Local Cell ID=22, Cell Name=ZZP694MT1_PAB0303_HV_GO_MT02, eNodeB ID=1041694, Cell FDD TDD indication=CELL_FDD",Reliable,236544216,52422384,7882219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236544216,7882219,0,0,7435304,16413768,141357,0,0,0,0,0,0,0,0,0,0,5344,0,0,0,5333,32,0,16,16408392,141357,0,0,22150,11415,18866,0,0,0,0,0,0,0,0,0,2,0,18864,0,15086,4416,11441,0,0,0,0,0,5,0,0,0,2,0,11434,0
2022-07-22 02:00+09:00,15,"ZZP694_PAB0303_HV_GO/Cell:eNodeB Function Name=ZZP694_PAB0303_HV_GO, Local Cell ID=12, Cell Name=ZZP694MT1_PAB0303_HV_GO_MT01, eNodeB ID=1041694, Cell FDD TDD indication=CELL_FDD",Reliable,929840560,321186712,9197805,0,0,0,0,0,0,0,0,0,0,170897104,0,0,0,1850978,11308992,0,1087228,747634464,9031413,0,0,73912768,274539728,720869,0,0,0,0,0,0,0,0,0,0,237794624,0,0,0,589764,16,0,16,36745088,339848,0,0,111208,103646,100561,0,0,0,0,0,38038,0,0,0,1266,0,61257,0,54482,61305,106482,0,0,0,0,0,77932,0,0,0,1,0,28549,0
2022-07-22 02:00+09:00,15,"ZZP722_PAB0167_HV_SABAKE/Cell:eNodeB Function Name=ZZP722_PAB0167_HV_SABAKE, Local Cell ID=22, Cell Name=ZZP722MT1_PAB0167_HV_SABAKE_MT02, eNodeB ID=1041722, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-22 02:00+09:00,15,"ZZP722_PAB0167_HV_SABAKE/Cell:eNodeB Function Name=ZZP722_PAB0167_HV_SABAKE, Local Cell ID=12, Cell Name=ZZP722MT1_PAB0167_HV_SABAKE_MT01, eNodeB ID=1041722, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-22 02:00+09:00,15,"ZZP125_PAB0208_HV_YAHADIAN/Cell:eNodeB Function Name=ZZP125_PAB0208_HV_YAHADIAN, Local Cell ID=22, Cell Name=ZZP125MT1_PAB0208_HV_YAHADIAN_MT02, eNodeB ID=1041125, Cell FDD TDD indication=CELL_FDD",Reliable,24646616,9433320,1927441,0,0,0,0,0,0,0,0,0,0,808,0,0,0,806,0,0,0,24645808,1927441,0,0,655216,3355000,158184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3355000,158184,0,0,2987,3869,2428,0,0,0,0,0,1,0,0,0,0,0,2427,0,1000,2053,3869,0,0,0,0,0,0,0,0,0,0,0,3869,0
2022-07-22 02:00+09:00,15,"ZZP125_PAB0208_HV_YAHADIAN/Cell:eNodeB Function Name=ZZP125_PAB0208_HV_YAHADIAN, Local Cell ID=12, Cell Name=ZZP125MT1_PAB0208_HV_YAHADIAN_MT01, eNodeB ID=1041125, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-22 02:00+09:00,15,"ZZQ011_PAB0165_HV_KLAFLUK/Cell:eNodeB Function Name=ZZQ011_PAB0165_HV_KLAFLUK, Local Cell ID=22, Cell Name=ZZQ011MT1_PAB0165_HV_KLAFLUK_MT02, eNodeB ID=1043011, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
